geoid,county,state,countystate,L_cc_heatscore,R_heat_worry
39075,Holmes County,Ohio,"Holmes County, Ohio",68.682,26.566
39077,Huron County,Ohio,"Huron County, Ohio",64.545,27.489
39079,Jackson County,Ohio,"Jackson County, Ohio",76.204,28.763
39081,Jefferson County,Ohio,"Jefferson County, Ohio",74.723,26.173
39083,Knox County,Ohio,"Knox County, Ohio",66.635,25.956
39085,Lake County,Ohio,"Lake County, Ohio",66.525,21.42
39087,Lawrence County,Ohio,"Lawrence County, Ohio",80.337,28.037
39089,Licking County,Ohio,"Licking County, Ohio",72.037,24.08
39091,Logan County,Ohio,"Logan County, Ohio",72.269,24.835
39093,Lorain County,Ohio,"Lorain County, Ohio",68.299,33.136
39095,Lucas County,Ohio,"Lucas County, Ohio",67.351,35.806
39097,Madison County,Ohio,"Madison County, Ohio",74.596,25.189
39099,Mahoning County,Ohio,"Mahoning County, Ohio",67.778,34.206
39101,Marion County,Ohio,"Marion County, Ohio",69.127,25.139
39103,Medina County,Ohio,"Medina County, Ohio",67.946,21.442
39105,Meigs County,Ohio,"Meigs County, Ohio",77.014,27.675
39107,Mercer County,Ohio,"Mercer County, Ohio",74.098,24.806
39109,Miami County,Ohio,"Miami County, Ohio",74.562,23.968
39111,Monroe County,Ohio,"Monroe County, Ohio",73.273,25.507
39113,Montgomery County,Ohio,"Montgomery County, Ohio",75.808,32.741
39115,Morgan County,Ohio,"Morgan County, Ohio",73.013,28.023
39117,Morrow County,Ohio,"Morrow County, Ohio",68.988,25.231
39119,Muskingum County,Ohio,"Muskingum County, Ohio",74.482,28.13
39121,Noble County,Ohio,"Noble County, Ohio",73.787,26.343
39123,Ottawa County,Ohio,"Ottawa County, Ohio",67.594,24.166
39125,Paulding County,Ohio,"Paulding County, Ohio",70.338,27.542
39127,Perry County,Ohio,"Perry County, Ohio",71.843,26.026
39129,Pickaway County,Ohio,"Pickaway County, Ohio",77.957,26.207
39131,Pike County,Ohio,"Pike County, Ohio",76.75,27.966
39133,Portage County,Ohio,"Portage County, Ohio",69.211,23.162
39135,Preble County,Ohio,"Preble County, Ohio",73.528,24.614
39137,Putnam County,Ohio,"Putnam County, Ohio",71.376,24.106
39139,Richland County,Ohio,"Richland County, Ohio",69.619,24.655
39141,Ross County,Ohio,"Ross County, Ohio",76.186,31.909
39143,Sandusky County,Ohio,"Sandusky County, Ohio",67.812,28.854
39145,Scioto County,Ohio,"Scioto County, Ohio",76.316,29.172
39147,Seneca County,Ohio,"Seneca County, Ohio",69.909,25.829
39149,Shelby County,Ohio,"Shelby County, Ohio",71.66,26.721
39151,Stark County,Ohio,"Stark County, Ohio",69.802,27.71
39153,Summit County,Ohio,"Summit County, Ohio",69.185,31.369
39155,Trumbull County,Ohio,"Trumbull County, Ohio",67.535,28.873
39157,Tuscarawas County,Ohio,"Tuscarawas County, Ohio",70.493,26.483
39159,Union County,Ohio,"Union County, Ohio",73.495,24.228
39161,Van Wert County,Ohio,"Van Wert County, Ohio",75.01,25.239
39163,Vinton County,Ohio,"Vinton County, Ohio",75.045,26.859
39165,Warren County,Ohio,"Warren County, Ohio",75.413,26.374
39167,Washington County,Ohio,"Washington County, Ohio",77.952,27.51
39169,Wayne County,Ohio,"Wayne County, Ohio",67.594,24.024
39171,Williams County,Ohio,"Williams County, Ohio",68.249,24.384
39173,Wood County,Ohio,"Wood County, Ohio",69.094,27.425
39175,Wyandot County,Ohio,"Wyandot County, Ohio",71.621,24.836
40001,Adair County,Oklahoma,"Adair County, Oklahoma",82.185,50.935
40003,Alfalfa County,Oklahoma,"Alfalfa County, Oklahoma",86.197,50.652
40005,Atoka County,Oklahoma,"Atoka County, Oklahoma",89.309,55.123
40007,Beaver County,Oklahoma,"Beaver County, Oklahoma",81.698,50.3
40009,Beckham County,Oklahoma,"Beckham County, Oklahoma",87.752,54.401
40011,Blaine County,Oklahoma,"Blaine County, Oklahoma",86.049,54.101
40013,Bryan County,Oklahoma,"Bryan County, Oklahoma",91.023,56.053
40015,Caddo County,Oklahoma,"Caddo County, Oklahoma",88.796,55.181
40017,Canadian County,Oklahoma,"Canadian County, Oklahoma",87.358,55.38
40019,Carter County,Oklahoma,"Carter County, Oklahoma",90.01,53.372
40021,Cherokee County,Oklahoma,"Cherokee County, Oklahoma",84.482,55.818
40023,Choctaw County,Oklahoma,"Choctaw County, Oklahoma",89.13,53.155
40025,Cimarron County,Oklahoma,"Cimarron County, Oklahoma",83,46.304
40027,Cleveland County,Oklahoma,"Cleveland County, Oklahoma",89.463,49.97
40029,Coal County,Oklahoma,"Coal County, Oklahoma",88.998,55.205
40031,Comanche County,Oklahoma,"Comanche County, Oklahoma",90.883,57.398
40033,Cotton County,Oklahoma,"Cotton County, Oklahoma",91.001,53.662
40035,Craig County,Oklahoma,"Craig County, Oklahoma",85.827,49.631
40037,Creek County,Oklahoma,"Creek County, Oklahoma",83.953,49.981
40039,Custer County,Oklahoma,"Custer County, Oklahoma",88.946,55.821
40041,Delaware County,Oklahoma,"Delaware County, Oklahoma",83.58,50.469
40043,Dewey County,Oklahoma,"Dewey County, Oklahoma",84.632,49.832
40045,Ellis County,Oklahoma,"Ellis County, Oklahoma",83,47.238
40047,Garfield County,Oklahoma,"Garfield County, Oklahoma",87.46,53.509
40049,Garvin County,Oklahoma,"Garvin County, Oklahoma",90.155,52.205
40051,Grady County,Oklahoma,"Grady County, Oklahoma",88.929,49.691
40053,Grant County,Oklahoma,"Grant County, Oklahoma",85.129,49.413
40055,Greer County,Oklahoma,"Greer County, Oklahoma",92.868,54.02
40057,Harmon County,Oklahoma,"Harmon County, Oklahoma",93.997,56.179
40059,Harper County,Oklahoma,"Harper County, Oklahoma",80.724,51.182
40061,Haskell County,Oklahoma,"Haskell County, Oklahoma",86.994,54.246
40063,Hughes County,Oklahoma,"Hughes County, Oklahoma",88.115,54.399
40065,Jackson County,Oklahoma,"Jackson County, Oklahoma",92.151,53.658
40067,Jefferson County,Oklahoma,"Jefferson County, Oklahoma",90.756,55.318
40069,Johnston County,Oklahoma,"Johnston County, Oklahoma",89.481,55.53
40071,Kay County,Oklahoma,"Kay County, Oklahoma",84.716,52.983
40073,Kingfisher County,Oklahoma,"Kingfisher County, Oklahoma",87.077,53.27
40075,Kiowa County,Oklahoma,"Kiowa County, Oklahoma",89.432,53.658
40077,Latimer County,Oklahoma,"Latimer County, Oklahoma",85.794,52.95
40079,Le Flore County,Oklahoma,"Le Flore County, Oklahoma",87.13,52.371
40081,Lincoln County,Oklahoma,"Lincoln County, Oklahoma",87.416,51.319
40083,Logan County,Oklahoma,"Logan County, Oklahoma",87.424,54.751
40085,Love County,Oklahoma,"Love County, Oklahoma",89.02,55.35
40087,McClain County,Oklahoma,"McClain County, Oklahoma",88.853,53.534
40089,McCurtain County,Oklahoma,"McCurtain County, Oklahoma",90.801,49.782
40091,McIntosh County,Oklahoma,"McIntosh County, Oklahoma",87.995,54.648
40093,Major County,Oklahoma,"Major County, Oklahoma",83.921,51.545
40095,Marshall County,Oklahoma,"Marshall County, Oklahoma",87.997,53.942
40097,Mayes County,Oklahoma,"Mayes County, Oklahoma",86.618,50.995
40099,Murray County,Oklahoma,"Murray County, Oklahoma",87.741,54.787
40101,Muskogee County,Oklahoma,"Muskogee County, Oklahoma",85.248,56.138
40103,Noble County,Oklahoma,"Noble County, Oklahoma",87.711,53.061
40105,Nowata County,Oklahoma,"Nowata County, Oklahoma",85.004,50.242
40107,Okfuskee County,Oklahoma,"Okfuskee County, Oklahoma",88.118,53.291
40109,Oklahoma County,Oklahoma,"Oklahoma County, Oklahoma",88.363,59.631
40111,Okmulgee County,Oklahoma,"Okmulgee County, Oklahoma",85.748,53.612
40113,Osage County,Oklahoma,"Osage County, Oklahoma",83.399,52.371
40115,Ottawa County,Oklahoma,"Ottawa County, Oklahoma",83.079,47.709
40117,Pawnee County,Oklahoma,"Pawnee County, Oklahoma",82.627,54.053
40119,Payne County,Oklahoma,"Payne County, Oklahoma",86.515,57.934
40121,Pittsburg County,Oklahoma,"Pittsburg County, Oklahoma",88.964,55.386
40123,Pontotoc County,Oklahoma,"Pontotoc County, Oklahoma",87.192,51.014
40125,Pottawatomie County,Oklahoma,"Pottawatomie County, Oklahoma",87.4,53.124
40127,Pushmataha County,Oklahoma,"Pushmataha County, Oklahoma",87.06,52.578
40129,Roger Mills County,Oklahoma,"Roger Mills County, Oklahoma",85.52,48.608
40131,Rogers County,Oklahoma,"Rogers County, Oklahoma",85.275,53.736
40133,Seminole County,Oklahoma,"Seminole County, Oklahoma",89.73,52.754
40135,Sequoyah County,Oklahoma,"Sequoyah County, Oklahoma",86.975,50.222
40137,Stephens County,Oklahoma,"Stephens County, Oklahoma",91.008,56.211
40139,Texas County,Oklahoma,"Texas County, Oklahoma",80.21,55.614
40141,Tillman County,Oklahoma,"Tillman County, Oklahoma",91.006,56.711
40143,Tulsa County,Oklahoma,"Tulsa County, Oklahoma",84.322,56.373
40145,Wagoner County,Oklahoma,"Wagoner County, Oklahoma",85.261,52.906
40147,Washington County,Oklahoma,"Washington County, Oklahoma",84.746,54.978
40149,Washita County,Oklahoma,"Washita County, Oklahoma",89.043,52.731
40151,Woods County,Oklahoma,"Woods County, Oklahoma",82.418,52.409
40153,Woodward County,Oklahoma,"Woodward County, Oklahoma",81.251,51.016
41001,Baker County,Oregon,"Baker County, Oregon",52.409,34.554
41003,Benton County,Oregon,"Benton County, Oregon",36.108,39.084
41005,Clackamas County,Oregon,"Clackamas County, Oregon",42.506,42.621
41007,Clatsop County,Oregon,"Clatsop County, Oregon",34.231,27.518
41009,Columbia County,Oregon,"Columbia County, Oregon",33.247,32.459
41011,Coos County,Oregon,"Coos County, Oregon",44.513,24.815
41013,Crook County,Oregon,"Crook County, Oregon",40.981,33.937
41015,Curry County,Oregon,"Curry County, Oregon",28.451,25.523
41017,Deschutes County,Oregon,"Deschutes County, Oregon",39.523,39.389
41019,Douglas County,Oregon,"Douglas County, Oregon",41.094,35.373
41021,Gilliam County,Oregon,"Gilliam County, Oregon",45.678,36.615
41023,Grant County,Oregon,"Grant County, Oregon",47.161,34.322
41025,Harney County,Oregon,"Harney County, Oregon",48.574,34.148
41027,Hood River County,Oregon,"Hood River County, Oregon",37.185,39.533
41029,Jackson County,Oregon,"Jackson County, Oregon",46.547,48.437
41031,Jefferson County,Oregon,"Jefferson County, Oregon",41.112,42.11
41033,Josephine County,Oregon,"Josephine County, Oregon",45.19,42.662
41035,Klamath County,Oregon,"Klamath County, Oregon",40.902,35.206
41037,Lake County,Oregon,"Lake County, Oregon",47.12,36.655
41039,Lane County,Oregon,"Lane County, Oregon",39.47,46.777
41041,Lincoln County,Oregon,"Lincoln County, Oregon",25.686,28.247
41043,Linn County,Oregon,"Linn County, Oregon",39.179,46.922
41045,Malheur County,Oregon,"Malheur County, Oregon",59.992,49.039
41047,Marion County,Oregon,"Marion County, Oregon",38.381,50.125
41049,Morrow County,Oregon,"Morrow County, Oregon",43.745,42.243
41051,Multnomah County,Oregon,"Multnomah County, Oregon",39.873,51.815
41053,Polk County,Oregon,"Polk County, Oregon",36.228,42.771
41055,Sherman County,Oregon,"Sherman County, Oregon",42,33.861
41057,Tillamook County,Oregon,"Tillamook County, Oregon",33.07,26.911
41059,Umatilla County,Oregon,"Umatilla County, Oregon",43.426,43.296
41061,Union County,Oregon,"Union County, Oregon",51.575,34.097
41063,Wallowa County,Oregon,"Wallowa County, Oregon",49.324,34.354
41065,Wasco County,Oregon,"Wasco County, Oregon",42.027,45.631
41067,Washington County,Oregon,"Washington County, Oregon",38.79,44.429
41069,Wheeler County,Oregon,"Wheeler County, Oregon",46,35.844
41071,Yamhill County,Oregon,"Yamhill County, Oregon",38.14,44.633
42001,Adams County,Pennsylvania,"Adams County, Pennsylvania",72.918,24.006
42003,Allegheny County,Pennsylvania,"Allegheny County, Pennsylvania",73.775,34.959
42005,Armstrong County,Pennsylvania,"Armstrong County, Pennsylvania",67.277,22.94
42007,Beaver County,Pennsylvania,"Beaver County, Pennsylvania",70.749,32.623
42009,Bedford County,Pennsylvania,"Bedford County, Pennsylvania",67.816,20.802
42011,Berks County,Pennsylvania,"Berks County, Pennsylvania",69.719,31.368
42013,Blair County,Pennsylvania,"Blair County, Pennsylvania",68.038,24.09
42015,Bradford County,Pennsylvania,"Bradford County, Pennsylvania",54.479,19.985
42017,Bucks County,Pennsylvania,"Bucks County, Pennsylvania",70.233,37.116
42019,Butler County,Pennsylvania,"Butler County, Pennsylvania",67.931,20.608
42021,Cambria County,Pennsylvania,"Cambria County, Pennsylvania",67.951,21.393
42023,Cameron County,Pennsylvania,"Cameron County, Pennsylvania",60.978,23.277
42025,Carbon County,Pennsylvania,"Carbon County, Pennsylvania",65.795,22.293
42027,Centre County,Pennsylvania,"Centre County, Pennsylvania",63.134,25.078
42029,Chester County,Pennsylvania,"Chester County, Pennsylvania",71.339,34.396
42031,Clarion County,Pennsylvania,"Clarion County, Pennsylvania",62.621,22.758
42033,Clearfield County,Pennsylvania,"Clearfield County, Pennsylvania",60.537,23.935
42035,Clinton County,Pennsylvania,"Clinton County, Pennsylvania",61.472,22.633
42037,Columbia County,Pennsylvania,"Columbia County, Pennsylvania",64.781,22.045
42039,Crawford County,Pennsylvania,"Crawford County, Pennsylvania",62.245,19.898
42041,Cumberland County,Pennsylvania,"Cumberland County, Pennsylvania",73.611,30.361
42043,Dauphin County,Pennsylvania,"Dauphin County, Pennsylvania",73.33,32.468
42045,Delaware County,Pennsylvania,"Delaware County, Pennsylvania",74.24,43.051
42047,Elk County,Pennsylvania,"Elk County, Pennsylvania",57.874,18.125
42049,Erie County,Pennsylvania,"Erie County, Pennsylvania",60.537,22.836
42051,Fayette County,Pennsylvania,"Fayette County, Pennsylvania",72.47,23.394
42053,Forest County,Pennsylvania,"Forest County, Pennsylvania",60.693,27.452
42055,Franklin County,Pennsylvania,"Franklin County, Pennsylvania",74.682,24.362
42057,Fulton County,Pennsylvania,"Fulton County, Pennsylvania",70.945,24.788
42059,Greene County,Pennsylvania,"Greene County, Pennsylvania",72.719,26.669
42061,Huntingdon County,Pennsylvania,"Huntingdon County, Pennsylvania",65.247,24.264
42063,Indiana County,Pennsylvania,"Indiana County, Pennsylvania",71.153,26.063
42065,Jefferson County,Pennsylvania,"Jefferson County, Pennsylvania",62.449,21.766
42067,Juniata County,Pennsylvania,"Juniata County, Pennsylvania",67.189,28.872
42069,Lackawanna County,Pennsylvania,"Lackawanna County, Pennsylvania",58.766,24.833
42071,Lancaster County,Pennsylvania,"Lancaster County, Pennsylvania",72.244,32.362
42073,Lawrence County,Pennsylvania,"Lawrence County, Pennsylvania",67.512,28.854
42075,Lebanon County,Pennsylvania,"Lebanon County, Pennsylvania",71.176,34.344
42077,Lehigh County,Pennsylvania,"Lehigh County, Pennsylvania",69.372,32.866
42079,Luzerne County,Pennsylvania,"Luzerne County, Pennsylvania",63.231,25.103
42081,Lycoming County,Pennsylvania,"Lycoming County, Pennsylvania",62.384,20.972
42083,McKean County,Pennsylvania,"McKean County, Pennsylvania",55.531,19.928
42085,Mercer County,Pennsylvania,"Mercer County, Pennsylvania",65.652,25.171
42087,Mifflin County,Pennsylvania,"Mifflin County, Pennsylvania",65.991,26.121
42089,Monroe County,Pennsylvania,"Monroe County, Pennsylvania",62.479,26.027
42091,Montgomery County,Pennsylvania,"Montgomery County, Pennsylvania",71.348,39.502
42093,Montour County,Pennsylvania,"Montour County, Pennsylvania",65.133,27.925
42095,Northampton County,Pennsylvania,"Northampton County, Pennsylvania",67.947,30.565
42097,Northumberland County,Pennsylvania,"Northumberland County, Pennsylvania",65.049,23.879
42099,Perry County,Pennsylvania,"Perry County, Pennsylvania",69.059,23.891
42101,Philadelphia County,Pennsylvania,"Philadelphia County, Pennsylvania",74.992,42.479
42103,Pike County,Pennsylvania,"Pike County, Pennsylvania",59.308,22.973
42105,Potter County,Pennsylvania,"Potter County, Pennsylvania",55.099,22.116
42107,Schuylkill County,Pennsylvania,"Schuylkill County, Pennsylvania",64.303,21.242
42109,Snyder County,Pennsylvania,"Snyder County, Pennsylvania",66.988,29.407
